ticker,holder,shares,date_reported,pct_out,value,source,fetched_at
ABVX,"FMR, LLC",1286373,2026-03-31,,172489750,yfinance,2026-07-22T12:20:48.089065Z
ABVX,Helikon Investments Ltd,1013324,2026-03-31,,135876611,yfinance,2026-07-22T12:20:48.089065Z
ABX,Blackrock Inc.,2729078,2026-03-31,,28327829,yfinance,2026-07-22T12:20:48.089065Z
ABX,Royce & Associates LP,2116867,2026-03-31,,21973079,yfinance,2026-07-22T12:20:48.089065Z
ABX,Mendon Capital Advisors Corp,1949321,2026-03-31,,20233952,yfinance,2026-07-22T12:20:48.089065Z
ABX,Vanguard Capital Management LLC,1831610,2026-03-31,,19012112,yfinance,2026-07-22T12:20:48.089065Z
ABX,Curi Capital LLC,1800000,2026-03-31,,18684000,yfinance,2026-07-22T12:20:48.089065Z
ABX,"Allspring Global Investments Holdings, LLC",1330138,2026-03-31,,13806832,yfinance,2026-07-22T12:20:48.089065Z
ABX,Alta Fundamental Advisers LLC,1097639,2026-03-31,,11393492,yfinance,2026-07-22T12:20:48.089065Z
ABX,Morgan Stanley,1054648,2026-03-31,,10947246,yfinance,2026-07-22T12:20:48.089065Z
ABX,State Of Wisconsin Investment Board,966042,2026-03-31,,10027516,yfinance,2026-07-22T12:20:48.089065Z
ABX,"CSM Advisors, LLC",907465,2026-03-31,,9419486,yfinance,2026-07-22T12:20:48.089065Z
ACA,Blackrock Inc.,7619560,2026-03-31,,1102169307,yfinance,2026-07-22T12:20:48.089065Z
ACA,Vanguard Portfolio Management LLC,2857823,2026-03-31,,413384079,yfinance,2026-07-22T12:20:48.089065Z
ACA,"Neuberger Berman Group, LLC",2673845,2026-03-31,,386771662,yfinance,2026-07-22T12:20:48.089065Z
ACA,Dimensional Fund Advisors LP,2316687,2026-03-31,,335108760,yfinance,2026-07-22T12:20:48.089065Z
ACA,Vanguard Capital Management LLC,2198324,2026-03-31,,317987553,yfinance,2026-07-22T12:20:48.089065Z
ACA,"T. Rowe Price Investment Management, Inc.",2078844,2026-03-31,,300704771,yfinance,2026-07-22T12:20:48.089065Z
ACA,State Street Corporation,1980645,2026-03-31,,286500287,yfinance,2026-07-22T12:20:48.089065Z
ACA,Capital World Investors,1970776,2026-03-31,,285072736,yfinance,2026-07-22T12:20:48.089065Z
ACA,Capital International Investors,1952826,2026-03-31,,282476268,yfinance,2026-07-22T12:20:48.089065Z
ACA,Royce & Associates LP,1252310,2026-03-31,,181146633,yfinance,2026-07-22T12:20:48.089065Z
ACDC,First Financial Bankshares Inc                          ,3889478,2026-03-31,,18941757,yfinance,2026-07-22T12:20:48.089065Z
ACDC,Blackrock Inc.,1859463,2026-03-31,,9055584,yfinance,2026-07-22T12:20:48.089065Z
ACDC,"AQR Capital Management, LLC",1529239,2026-03-31,,7447393,yfinance,2026-07-22T12:20:48.089065Z
ACDC,"Crestview Partners III GP, LP",1439218,2026-03-31,,7008991,yfinance,2026-07-22T12:20:48.089065Z
ACDC,"Hotchkis & Wiley Capital Management, LLC",1252080,2026-03-31,,6097629,yfinance,2026-07-22T12:20:48.089065Z
ACDC,"Shaw D.E. & Co., Inc.",1162917,2026-03-31,,5663405,yfinance,2026-07-22T12:20:48.089065Z
ACDC,"SIR Capital Management, L.P.",1104261,2026-03-31,,5377750,yfinance,2026-07-22T12:20:48.089065Z
ACDC,Wells Fargo & Company,1067776,2026-03-31,,5200068,yfinance,2026-07-22T12:20:48.089065Z
ACDC,"Bridgeway Capital Management, LLC",1060488,2026-03-31,,5164576,yfinance,2026-07-22T12:20:48.089065Z
ACDC,BNP Paribas Financial Markets,1003809,2026-03-31,,4888549,yfinance,2026-07-22T12:20:48.089065Z
ACEL,"DARLINGTON PARTNERS CAPITAL MANAGEMENT, LP",8098349,2026-03-31,,98313959,yfinance,2026-07-22T12:20:48.089065Z
ACEL,"Greenvale Capital, LLP",5859552,2026-03-31,,71134963,yfinance,2026-07-22T12:20:48.089065Z
ACEL,Blackrock Inc.,4142904,2026-03-31,,50294855,yfinance,2026-07-22T12:20:48.089065Z
ACEL,"Hill Path Capital, LP",2789113,2026-03-31,,33859832,yfinance,2026-07-22T12:20:48.089065Z
ACEL,Vanguard Capital Management LLC,2597915,2026-03-31,,31538688,yfinance,2026-07-22T12:20:48.089065Z
ACEL,American Century Companies Inc,1328226,2026-03-31,,16124664,yfinance,2026-07-22T12:20:48.089065Z
ACEL,"Geode Capital Management, LLC",1289159,2026-03-31,,15650390,yfinance,2026-07-22T12:20:48.089065Z
ACEL,State Street Corporation,1230566,2026-03-31,,14939071,yfinance,2026-07-22T12:20:48.089065Z
ACEL,"Arrowstreet Capital, Limited Partnership",1082891,2026-03-31,,13146297,yfinance,2026-07-22T12:20:48.089065Z
ACEL,LPL Financial LLC,946769,2026-03-31,,11493775,yfinance,2026-07-22T12:20:48.089065Z
ACGL,Blackrock Inc.,31354204,2026-03-31,,3152665307,yfinance,2026-07-22T12:20:48.089065Z
ACGL,Artisan Partners Limited Partnership,22666011,2026-03-31,,2279067475,yfinance,2026-07-22T12:20:48.089065Z
ACGL,Vanguard Capital Management LLC,22612609,2026-03-31,,2273697903,yfinance,2026-07-22T12:20:48.089065Z
ACGL,BAMCO Inc.,16709759,2026-03-31,,1680166318,yfinance,2026-07-22T12:20:48.089065Z
ACGL,State Street Corporation,16250722,2026-03-31,,1634010146,yfinance,2026-07-22T12:20:48.089065Z
ACGL,Vanguard Portfolio Management LLC,14712819,2026-03-31,,1479373995,yfinance,2026-07-22T12:20:48.089065Z
ACGL,"WCM Investment Management, LLC",12602412,2026-03-31,,1267172565,yfinance,2026-07-22T12:20:48.089065Z
ACGL,"Geode Capital Management, LLC",10586271,2026-03-31,,1064449581,yfinance,2026-07-22T12:20:48.089065Z
ACGL,JPMORGAN CHASE & CO,6781647,2026-03-31,,681894626,yfinance,2026-07-22T12:20:48.089065Z
ACGL,Northern Trust Corporation,4472652,2026-03-31,,449725172,yfinance,2026-07-22T12:20:48.089065Z
ACHR,Blackrock Inc.,58898973,2026-03-31,,310986589,yfinance,2026-07-22T12:20:48.089065Z
ACHR,State Street Corporation,43644580,2026-03-31,,230443391,yfinance,2026-07-22T12:20:48.089065Z
ACHR,"ARK Investment Management, LLC",37437062,2026-03-31,,197667695,yfinance,2026-07-22T12:20:48.089065Z
ACHR,Vanguard Capital Management LLC,24545543,2026-03-31,,129600472,yfinance,2026-07-22T12:20:48.089065Z
ACHR,Vanguard Portfolio Management LLC,23073534,2026-03-31,,121828264,yfinance,2026-07-22T12:20:48.089065Z
ACHR,"Geode Capital Management, LLC",14642283,2026-03-31,,77311257,yfinance,2026-07-22T12:20:48.089065Z
ACHR,Morgan Stanley,10475202,2026-03-31,,55309068,yfinance,2026-07-22T12:20:48.089065Z
ACHR,"Sumitomo Mitsui Trust Group, Inc.",7651742,2026-03-31,,40401199,yfinance,2026-07-22T12:20:48.089065Z
ACHR,Amova Asset Management Americas Inc,7651742,2026-03-31,,40401199,yfinance,2026-07-22T12:20:48.089065Z
ACHR,Goldman Sachs Group Inc,5756736,2026-03-31,,30395567,yfinance,2026-07-22T12:20:48.089065Z
ACI,"Cerberus Capital Management, L.P.",151818680,2026-03-31,,2234771010,yfinance,2026-07-22T12:20:48.089065Z
ACI,Blackrock Inc.,41739684,2026-03-31,,614408159,yfinance,2026-07-22T12:20:48.089065Z
ACI,Vanguard Portfolio Management LLC,18181489,2026-03-31,,267631522,yfinance,2026-07-22T12:20:48.089065Z
ACI,"FMR, LLC",16656538,2026-03-31,,245184243,yfinance,2026-07-22T12:20:48.089065Z
ACI,Vanguard Capital Management LLC,16218110,2026-03-31,,238730583,yfinance,2026-07-22T12:20:48.089065Z
ACI,Dimensional Fund Advisors LP,15013525,2026-03-31,,220999092,yfinance,2026-07-22T12:20:48.089065Z
ACI,JPMORGAN CHASE & CO,13138813,2026-03-31,,193403330,yfinance,2026-07-22T12:20:48.089065Z
ACI,State Street Corporation,12354305,2026-03-31,,181855372,yfinance,2026-07-22T12:20:48.089065Z
ACI,Citadel Advisors Llc,12053346,2026-03-31,,177425256,yfinance,2026-07-22T12:20:48.089065Z
ACI,Massachusetts Financial Services Co.,11757178,2026-03-31,,173065663,yfinance,2026-07-22T12:20:48.089065Z
ACIC,Blackrock Inc.,1828264,2026-03-31,,18630009,yfinance,2026-07-22T12:20:48.089065Z
ACIC,"Tieton Capital Management, LLC",1273455,2026-03-31,,12976505,yfinance,2026-07-22T12:20:48.089065Z
ACIC,"Empyrean Capital Partners, LP",1126987,2026-03-31,,11483997,yfinance,2026-07-22T12:20:48.089065Z
ACIC,Vanguard Capital Management LLC,996641,2026-03-31,,10155771,yfinance,2026-07-22T12:20:48.089065Z
ACIC,"Punch & Associates Investment Management, Inc.",808705,2026-03-31,,8240703,yfinance,2026-07-22T12:20:48.089065Z
ACIC,Dimensional Fund Advisors LP,750108,2026-03-31,,7643600,yfinance,2026-07-22T12:20:48.089065Z
ACIC,American Century Companies Inc,719437,2026-03-31,,7331062,yfinance,2026-07-22T12:20:48.089065Z
ACIC,"Geode Capital Management, LLC",615861,2026-03-31,,6275623,yfinance,2026-07-22T12:20:48.089065Z
ACIC,SEI Investments Co,601481,2026-03-31,,6129091,yfinance,2026-07-22T12:20:48.089065Z
ACIC,"Two Sigma Investments, LP",564754,2026-03-31,,5754843,yfinance,2026-07-22T12:20:48.089065Z
ACIW,Blackrock Inc.,17018137,2026-03-31,,964758163,yfinance,2026-07-22T12:20:48.089065Z
ACIW,Vanguard Portfolio Management LLC,8056347,2026-03-31,,456714300,yfinance,2026-07-22T12:20:48.089065Z
ACIW,"Franklin Resources, Inc.",6616371,2026-03-31,,375082062,yfinance,2026-07-22T12:20:48.089065Z
ACIW,Vanguard Capital Management LLC,4540512,2026-03-31,,257401619,yfinance,2026-07-22T12:20:48.089065Z
ACIW,State Street Corporation,4150909,2026-03-31,,235315025,yfinance,2026-07-22T12:20:48.089065Z
ACIW,"Geode Capital Management, LLC",3174725,2026-03-31,,179975155,yfinance,2026-07-22T12:20:48.089065Z
ACIW,Dimensional Fund Advisors LP,2813150,2026-03-31,,159477469,yfinance,2026-07-22T12:20:48.089065Z
ACIW,"Reinhart Partners, LLC",2424247,2026-06-30,,137430559,yfinance,2026-07-22T12:20:48.089065Z
ACIW,Hood River Capital Management LLC,2391319,2026-03-31,,135563870,yfinance,2026-07-22T12:20:48.089065Z
ACIW,North Reef Capital Management LP,2230000,2026-03-31,,126418696,yfinance,2026-07-22T12:20:48.089065Z
ACLS,Blackrock Inc.,4936774,2026-03-31,,706995437,yfinance,2026-07-22T12:20:48.089065Z
ACLS,Vanguard Portfolio Management LLC,2488293,2026-03-31,,356348457,yfinance,2026-07-22T12:20:48.089065Z
ACLS,"FMR, LLC",2431121,2026-03-31,,348160854,yfinance,2026-07-22T12:20:48.089065Z
ACLS,Vanguard Capital Management LLC,1382770,2026-03-31,,198026500,yfinance,2026-07-22T12:20:48.089065Z
ACLS,Balyasny Asset Management LP,1364540,2026-03-31,,195415782,yfinance,2026-07-22T12:20:48.089065Z
ACLS,Victory Capital Management Inc.,1279005,2026-03-31,,183166314,yfinance,2026-07-22T12:20:48.089065Z
ACLS,State Street Corporation,1189045,2026-03-31,,170283142,yfinance,2026-07-22T12:20:48.089065Z
ACLS,BNP Paribas Asset Management Holding S.A.,1006028,2026-03-31,,144073276,yfinance,2026-07-22T12:20:48.089065Z
ACLS,American Century Companies Inc,951914,2026-03-31,,136323610,yfinance,2026-07-22T12:20:48.089065Z
ACLS,"Reinhart Partners, LLC",928660,2026-06-30,,132993404,yfinance,2026-07-22T12:20:48.089065Z
ACM,Blackrock Inc.,15760364,2026-03-31,,1086519532,yfinance,2026-07-22T12:20:48.089065Z
ACM,Primecap Management Company,8647073,2026-03-31,,596129233,yfinance,2026-07-22T12:20:48.089065Z
ACM,Vanguard Capital Management LLC,5800366,2026-03-31,,399877246,yfinance,2026-07-22T12:20:48.089065Z
ACM,Vanguard Portfolio Management LLC,5506279,2026-03-31,,379602887,yfinance,2026-07-22T12:20:48.089065Z
ACM,State Street Corporation,5041460,2026-03-31,,347558264,yfinance,2026-07-22T12:20:48.089065Z
ACM,Invesco Ltd.,3575351,2026-03-31,,246484706,yfinance,2026-07-22T12:20:48.089065Z
ACM,"UBS AM, a distinct business unit of UBS ASSET MANAGEMENT AMERICAS LLC",3481963,2026-03-31,,240046537,yfinance,2026-07-22T12:20:48.089065Z
ACM,First Trust Advisors LP,3026446,2026-03-31,,208643194,yfinance,2026-07-22T12:20:48.089065Z
ACM,"Barrow, Hanley Mewhinney & Strauss, LLC",2852722,2026-03-31,,196666661,yfinance,2026-07-22T12:20:48.089065Z
ACM,"Geode Capital Management, LLC",2469449,2026-03-31,,170243820,yfinance,2026-07-22T12:20:48.089065Z
ACMR,Blackrock Inc.,7984847,2026-03-31,,760716346,yfinance,2026-07-22T12:20:48.089065Z
ACMR,Vanguard Capital Management LLC,2264337,2026-03-31,,215723378,yfinance,2026-07-22T12:20:48.089065Z
ACMR,Vanguard Portfolio Management LLC,2203831,2026-03-31,,209958971,yfinance,2026-07-22T12:20:48.089065Z
ACMR,State Street Corporation,2006116,2026-03-31,,191122664,yfinance,2026-07-22T12:20:48.089065Z
ACMR,"WCM Investment Management, LLC",1860874,2026-03-31,,177285459,yfinance,2026-07-22T12:20:48.089065Z
ACMR,"Geode Capital Management, LLC",1371227,2026-03-31,,130636791,yfinance,2026-07-22T12:20:48.089065Z
ACMR,Morgan Stanley,1192705,2026-03-31,,113629001,yfinance,2026-07-22T12:20:48.089065Z
ACMR,Janus Henderson Group PLC,1085634,2026-03-31,,103428347,yfinance,2026-07-22T12:20:48.089065Z
ACMR,"Value Aligned Research Advisors, LLC                          ",955927,2026-03-31,,91071162,yfinance,2026-07-22T12:20:48.089065Z
ACMR,Invesco Ltd.,787101,2026-03-31,,74987109,yfinance,2026-07-22T12:20:48.089065Z
ACN,Blackrock Inc.,57140737,2026-03-31,,8048844248,yfinance,2026-07-22T12:20:48.089065Z
ACN,Vanguard Capital Management LLC,39983869,2026-03-31,,5632127811,yfinance,2026-07-22T12:20:48.089065Z
ACN,State Street Corporation,28810831,2026-03-31,,4058293672,yfinance,2026-07-22T12:20:48.089065Z
ACN,Vanguard Portfolio Management LLC,19559410,2026-03-31,,2755138504,yfinance,2026-07-22T12:20:48.089065Z
ACN,"Charles Schwab Investment Management, Inc.",19500578,2026-03-31,,2746851428,yfinance,2026-07-22T12:20:48.089065Z
ACN,"Geode Capital Management, LLC",15550627,2026-03-31,,2190461328,yfinance,2026-07-22T12:20:48.089065Z
ACN,Morgan Stanley,11421529,2026-03-31,,1608836581,yfinance,2026-07-22T12:20:48.089065Z
ACN,"Sanders Capital, LLC",11197806,2026-03-31,,1577322959,yfinance,2026-07-22T12:20:48.089065Z
ACN,JPMORGAN CHASE & CO,10549504,2026-03-31,,1486003139,yfinance,2026-07-22T12:20:48.089065Z
ACN,Massachusetts Financial Services Co.,9828861,2026-03-31,,1384493366,yfinance,2026-07-22T12:20:48.089065Z
ACNB,Blackrock Inc.,622577,2026-03-31,,38101712,yfinance,2026-07-22T12:20:48.089065Z
ACNB,Vanguard Capital Management LLC,427657,2026-03-31,,26172608,yfinance,2026-07-22T12:20:48.089065Z
ACNB,"FMR, LLC",363662,2026-03-31,,22256114,yfinance,2026-07-22T12:20:48.089065Z
ACNB,"Private Capital Management, LLC",359742,2026-03-31,,22016210,yfinance,2026-07-22T12:20:48.089065Z
ACNB,Dimensional Fund Advisors LP,334844,2026-03-31,,20492453,yfinance,2026-07-22T12:20:48.089065Z
ACNB,"Geode Capital Management, LLC",246376,2026-03-31,,15078211,yfinance,2026-07-22T12:20:48.089065Z
ACNB,State Street Corporation,195578,2026-03-31,,11969373,yfinance,2026-07-22T12:20:48.089065Z
ACNB,American Century Companies Inc,183620,2026-03-31,,11237544,yfinance,2026-07-22T12:20:48.089065Z
ACNB,Manufacturers Life Insurance Co.,162978,2026-03-31,,9974253,yfinance,2026-07-22T12:20:48.089065Z
ACNB,"Bridgeway Capital Management, LLC",106157,2026-03-31,,6496808,yfinance,2026-07-22T12:20:48.089065Z
ACP,Morgan Stanley,12582704,2026-03-31,,66814157,yfinance,2026-07-22T12:20:48.089065Z
ACP,Penserra Capital Management LLC,3420462,2026-03-31,,18162653,yfinance,2026-07-22T12:20:48.089065Z
ACP,"Guggenheim Capital, LLC",3266252,2026-03-31,,17343797,yfinance,2026-07-22T12:20:48.089065Z
ACP,SIT Investment Associates Inc,3154332,2026-03-31,,16749502,yfinance,2026-07-22T12:20:48.089065Z
ACP,"International Assets Investment Management, LLC",958833,2026-03-31,,5091403,yfinance,2026-07-22T12:20:48.089065Z
ACP,Cohen & Steers Inc.,705500,2026-03-31,,3746204,yfinance,2026-07-22T12:20:48.089065Z
ACP,"Raymond James Financial, Inc.",610979,2026-03-31,,3244298,yfinance,2026-07-22T12:20:48.089065Z
ACP,LPL Financial LLC,589777,2026-03-31,,3131715,yfinance,2026-07-22T12:20:48.089065Z
ACP,Kennedy Investment Group                          ,529153,2026-03-31,,2809802,yfinance,2026-07-22T12:20:48.089065Z
ACP,UBS Group AG,485971,2026-03-31,,2580505,yfinance,2026-07-22T12:20:48.089065Z
ACT,Blackrock Inc.,4664889,2026-03-31,,212299090,yfinance,2026-07-22T12:20:48.089065Z
ACT,Dimensional Fund Advisors LP,3002894,2026-03-31,,136661700,yfinance,2026-07-22T12:20:48.089065Z
ACT,Vanguard Portfolio Management LLC,1740973,2026-03-31,,79231678,yfinance,2026-07-22T12:20:48.089065Z
ACT,First Trust Advisors LP,1395032,2026-03-31,,63487903,yfinance,2026-07-22T12:20:48.089065Z
ACT,"Glendon Capital Management, LP",1298718,2026-03-31,,59104654,yfinance,2026-07-22T12:20:48.089065Z
ACT,Vanguard Capital Management LLC,1295642,2026-03-31,,58964665,yfinance,2026-07-22T12:20:48.089065Z
ACT,State Street Corporation,1206061,2026-03-31,,54887834,yfinance,2026-07-22T12:20:48.089065Z
ACT,LSV Asset Management,1025564,2026-03-31,,46673415,yfinance,2026-07-22T12:20:48.089065Z
ACT,"Arrowstreet Capital, Limited Partnership",992987,2026-03-31,,45190836,yfinance,2026-07-22T12:20:48.089065Z
ACT,American Century Companies Inc,876604,2026-03-31,,39894246,yfinance,2026-07-22T12:20:48.089065Z
ACVA,Blackrock Inc.,13134411,2026-03-31,,104155876,yfinance,2026-07-22T12:20:48.089065Z
ACVA,"Atreides Management, LP",9734467,2026-03-31,,77194321,yfinance,2026-07-22T12:20:48.089065Z
ACVA,Vanguard Capital Management LLC,7236480,2026-03-31,,57385285,yfinance,2026-07-22T12:20:48.089065Z
ACVA,"William Blair Investment Management, LLC",7212623,2026-03-31,,57196099,yfinance,2026-07-22T12:20:48.089065Z
ACVA,Vanguard Portfolio Management LLC,7173655,2026-03-31,,56887082,yfinance,2026-07-22T12:20:48.089065Z
ACVA,"Shaw D.E. & Co., Inc.",5659176,2026-03-31,,44877264,yfinance,2026-07-22T12:20:48.089065Z
ACVA,Iridian Asset Management LLC,5200509,2026-03-31,,41240035,yfinance,2026-07-22T12:20:48.089065Z
ACVA,UBS Group AG,4459178,2026-03-31,,35361280,yfinance,2026-07-22T12:20:48.089065Z
ACVA,"Point72 Asset Management, L.P.",4177143,2026-03-31,,33124743,yfinance,2026-07-22T12:20:48.089065Z
ACVA,"Geode Capital Management, LLC",4054452,2026-03-31,,32151803,yfinance,2026-07-22T12:20:48.089065Z
AD,Bank of America Corporation,2533017,2026-03-31,,86046590,yfinance,2026-07-22T12:20:48.089065Z
AD,Dimensional Fund Advisors LP,2299582,2026-03-31,,78116803,yfinance,2026-07-22T12:20:48.089065Z
AD,BNP Paribas Asset Management Holding S.A.,2063912,2026-03-31,,70111093,yfinance,2026-07-22T12:20:48.089065Z
AD,"Jericho Capital Asset Management, LP",1815844,2026-03-31,,61684222,yfinance,2026-07-22T12:20:48.089065Z
AD,"Newtyn Management, Llc",1616856,2026-03-31,,54924600,yfinance,2026-07-22T12:20:48.089065Z
AD,"Gamco Investors, Inc ET AL",844562,2026-03-31,,28689772,yfinance,2026-07-22T12:20:48.089065Z
AD,LOOMIS SAYLES & CO L P,740481,2026-03-31,,25154140,yfinance,2026-07-22T12:20:48.089065Z
AD,Oaktree Capital Management LP,724444,2026-03-31,,24609363,yfinance,2026-07-22T12:20:48.089065Z
AD,Vanguard Capital Management LLC,682112,2026-03-31,,23171345,yfinance,2026-07-22T12:20:48.089065Z
AD,Vanguard Portfolio Management LLC,667283,2026-03-31,,22667604,yfinance,2026-07-22T12:20:48.089065Z
ADAM,Blackrock Inc.,13272581,2026-03-31,,117462346,yfinance,2026-07-22T12:20:48.089065Z
ADAM,Vanguard Capital Management LLC,3787445,2026-03-31,,33518889,yfinance,2026-07-22T12:20:48.089065Z
ADAM,State Street Corporation,3345336,2026-03-31,,29606224,yfinance,2026-07-22T12:20:48.089065Z
ADAM,Invesco Ltd.,3170045,2026-03-31,,28054899,yfinance,2026-07-22T12:20:48.089065Z
ADAM,"Allspring Global Investments Holdings, LLC",2867614,2026-03-31,,25378384,yfinance,2026-07-22T12:20:48.089065Z
ADAM,Mirae Asset Global ETFs Holdings Ltd.,2563900,2026-03-31,,22690515,yfinance,2026-07-22T12:20:48.089065Z
ADAM,"Geode Capital Management, LLC",2239700,2026-03-31,,19821345,yfinance,2026-07-22T12:20:48.089065Z
ADAM,Vanguard Portfolio Management LLC,1649244,2026-03-31,,14595810,yfinance,2026-07-22T12:20:48.089065Z
ADAM,"Charles Schwab Investment Management, Inc.",1633004,2026-03-31,,14452086,yfinance,2026-07-22T12:20:48.089065Z
ADAM,Northern Trust Corporation,992133,2026-03-31,,8780377,yfinance,2026-07-22T12:20:48.089065Z
ADBE,Blackrock Inc.,40809940,2026-03-31,,9270386119,yfinance,2026-07-22T12:20:48.089065Z
ADBE,Vanguard Capital Management LLC,26679971,2026-03-31,,6060622310,yfinance,2026-07-22T12:20:48.089065Z
ADBE,State Street Corporation,19913187,2026-03-31,,4523479631,yfinance,2026-07-22T12:20:48.089065Z
ADBE,Invesco Ltd.,14126834,2026-03-31,,3209051663,yfinance,2026-07-22T12:20:48.089065Z
ADBE,"Geode Capital Management, LLC",11726888,2026-03-31,,2663879921,yfinance,2026-07-22T12:20:48.089065Z
